Year,Month,Day,Magnitude,Latitude,Longitude,StatePostalCode
1993,7,24,0,40.65,-95.85,NE
1993,7,24,1,40.88,-95.9,NE
1993,7,24,1,40.92,-95.77,IA
1993,7,24,2,40.85,-95.9,NE
1993,7,24,0,40.98,-94.73,IA
1993,7,25,0,30.35,-81.67,FL
1993,7,26,1,41.12,-79.5,PA
1993,7,26,0,41.67,-78.83,PA
1993,7,26,0,44.42,-103.5,SD
1993,7,26,0,43.4,-103.43,SD
1993,7,26,2,41.9,-103.7,NE
1993,7,26,0,45.08,-101,SD
1993,7,27,0,48.07,-98.63,ND
1993,7,27,0,48.28,-97.33,ND
1993,7,27,1,48.52,-97.47,ND
1993,7,27,0,48.48,-97.4,ND
1993,7,27,0,48.27,-96.68,MN
1993,7,27,0,48.58,-96.72,MN
1993,7,27,0,48.33,-97.02,MN
1993,7,27,0,47.58,-94.77,MN
1993,7,27,0,47.92,-97.05,ND
1993,7,27,0,48.55,-96.32,MN
1993,7,27,0,44.13,-91.93,MN
1993,7,27,0,48.73,-96.37,MN
1993,7,27,1,47.58,-100.32,ND
1993,7,27,1,47.48,-100.35,ND
1993,7,27,0,48.55,-95.92,MN
1993,7,27,0,48.87,-95.52,MN
1993,7,27,0,47.83,-93.53,MN
1993,7,27,0,48.88,-95.23,MN
1993,7,27,0,44.73,-91.12,WI
1993,7,28,0,45.88,-86.98,MI
1993,7,29,0,43.15,-75.98,NY
1993,7,29,0,43.08,-76,NY
1993,7,30,0,30.73,-95.33,TX
1993,7,30,0,44.28,-103.07,SD
1993,7,31,0,38.8,-90.62,MO
1993,7,31,0,38.93,-90.35,MO
1993,8,2,0,43.47,-76.23,NY
1993,8,2,0,43.22,-71.03,NH
1993,8,2,1,35.37,-77.47,NC
1993,8,2,0,43.45,-70.67,ME
1993,8,4,0,41.23,-101.22,NE
1993,8,5,0,42.68,-112.67,ID
1993,8,5,0,40.9,-105,CO
1993,8,5,0,34.88,-89.98,MS
1993,8,5,0,35.33,-89.12,TN
1993,8,5,0,32.88,-111.55,AZ
1993,8,6,1,35.3,-78.17,NC
1993,8,6,2,36.98,-78.13,VA
1993,8,6,4,37.2,-77.43,VA
1993,8,6,1,37.32,-77.42,VA
1993,8,6,1,37.43,-77.12,VA
1993,8,6,1,37.48,-76.98,VA
1993,8,6,1,36.72,-77.15,VA
1993,8,6,1,36.92,-77.28,VA
1993,8,6,1,37.07,-77.02,VA
1993,8,6,1,37.13,-76.87,VA
1993,8,6,1,37.25,-76.68,VA
1993,8,6,1,35.6,-76.5,NC
1993,8,6,0,36.88,-76.8,VA
1993,8,6,3,37.58,-76.58,VA
1993,8,6,1,35.42,-76.33,NC
1993,8,6,1,36.98,-76.42,VA
1993,8,6,0,37.65,-76.4,VA
1993,8,6,1,36.73,-76.58,VA
1993,8,6,0,35.5,-76,NC
1993,8,6,1,37.13,-75.97,VA
1993,8,6,2,36.82,-76.27,VA
1993,8,6,1,35.58,-76.67,NC
1993,8,6,1,36.85,-75.98,VA
1993,8,8,0,47.73,-95.63,MN
1993,8,8,0,48.87,-95.75,MN
1993,8,9,0,48.4,-93.47,MN
1993,8,9,0,26.6,-81.97,FL
1993,8,9,0,26.6,-81.97,FL
1993,8,9,0,28.9,-82.57,FL
1993,8,9,0,27.77,-82.67,FL
1993,8,9,1,27.77,-82.67,FL
1993,8,9,2,43.07,-92.45,IA
1993,8,9,0,45.82,-90.32,WI
1993,8,9,1,45.68,-90.18,WI
1993,8,9,0,45.57,-90,WI
1993,8,10,0,27.33,-82.53,FL
1993,8,10,0,27.43,-82.68,FL
1993,8,11,0,41.5,-115.77,NV
1993,8,11,0,40.75,-95.6,IA
1993,8,11,0,40.77,-95.42,IA
1993,8,11,3,40.23,-110.32,UT
1993,8,12,0,38.27,-101.53,KS
1993,8,12,0,39.28,-103.27,CO
1993,8,13,0,46.9,-106.25,MT
1993,8,13,0,47.42,-105.72,MT
1993,8,13,0,47.32,-104.83,MT
1993,8,13,0,47.22,-104.9,MT
1993,8,13,0,44.95,-104.97,WY
1993,8,13,0,44.87,-105.05,WY
1993,8,13,0,44.98,-104.6,WY
1993,8,13,0,44.93,-103.37,SD
1993,8,13,0,43.7,-103.32,SD
1993,8,13,0,44.47,-103.63,SD
1993,8,13,0,44.62,-103.42,SD
1993,8,13,0,44.42,-103.22,SD
1993,8,13,0,44.42,-103.22,SD
1993,8,13,0,44.47,-103.3,SD
1993,8,13,0,45.22,-102.17,SD
1993,8,14,0,27.53,-82.73,FL
1993,8,15,1,41.57,-88.15,IL
1993,8,15,2,41.52,-87.97,IL
1993,8,16,1,38.4,-87.83,IL
1993,8,16,0,40.23,-88.97,IL
1993,8,16,0,48.68,-109.9,MT
1993,8,16,0,40.03,-88.63,IL
1993,8,16,0,39.87,-88.42,IL
1993,8,16,1,39.58,-86.93,IN
1993,8,17,0,25.08,-80.45,FL
1993,8,18,0,30.18,-81.67,FL
1993,8,18,1,42.18,-95.03,IA
1993,8,19,0,39.3,-89.65,IL
1993,8,19,0,39.35,-89.73,IL
1993,8,19,1,44.28,-105.35,WY
1993,8,20,0,43.72,-76.07,NY
1993,8,20,0,43.65,-76.1,NY
1993,8,21,2,39.63,-74.82,NJ
1993,8,22,0,48.57,-103.58,ND
1993,8,22,0,48.63,-103.18,ND
1993,8,22,0,48.63,-103.22,ND
1993,8,22,0,48.8,-103.18,ND
1993,8,22,0,48.88,-103.05,ND
1993,8,22,0,41.2,-95.42,IA
1993,8,23,1,40.43,-89.32,IL
1993,8,24,1,43.07,-76.17,NY
1993,8,24,0,32.73,-110.9,AZ
1993,8,25,0,28.6,-80.8,FL
1993,8,25,0,41.37,-103.67,NE
1993,8,26,0,26.82,-80.67,FL
1993,8,26,1,42.13,-96.7,NE
1993,8,29,0,31.63,-110.33,AZ
1993,8,29,1,32.85,-115.57,CA
1993,8,29,1,41.22,-99.08,NE
1993,8,29,1,42.28,-97.53,NE
1993,8,29,0,44.7,-99.67,SD
1993,8,29,0,44.83,-99.7,SD
1993,8,29,0,44.65,-99.87,SD
1993,8,29,1,42.32,-96.9,NE
1993,8,30,0,29.7,-84.95,FL
1993,8,30,1,44.52,-84.7,MI
1993,8,31,1,42.98,-78.58,NY
1993,8,31,0,38.53,-82.8,KY
1993,8,31,1,46.12,-69.25,ME
1993,9,2,0,41.63,-79.68,PA
1993,9,2,1,34.62,-104.42,NM
1993,9,3,1,43,-78.18,NY
1993,9,3,2,42.3,-78.02,NY
1993,9,3,0,42.52,-77.28,NY
1993,9,3,1,43.93,-74.77,NY
1993,9,3,0,39.67,-77.08,MD
1993,9,3,1,44.82,-72.03,VT
1993,9,5,0,28.55,-82.45,FL
1993,9,7,0,29.73,-84.88,FL
1993,9,8,0,39.42,-74.37,NJ
1993,9,10,1,42.08,-73.95,NY
1993,9,12,0,30.72,-87.03,FL
1993,9,12,0,30.53,-87.18,FL
1993,9,12,1,26.75,-81.18,FL
1993,9,13,1,45.53,-92.03,WI
1993,9,13,1,32.28,-97.48,TX
1993,9,13,1,45.58,-90.58,WI
1993,9,13,2,32.57,-97.23,TX
1993,9,13,2,32.73,-97.12,TX
1993,9,13,1,32.9,-97.32,TX
1993,9,13,1,33.03,-96.95,TX
1993,9,13,0,33.27,-97.15,TX
1993,9,13,1,33.3,-96.88,TX
1993,9,13,0,33.35,-96.6,TX
1993,9,13,1,31.57,-97.05,TX
1993,9,13,0,34.95,-97.57,OK
1993,9,13,0,34.25,-96.65,OK
1993,9,13,1,37.9,-91.42,MO
1993,9,13,0,38.05,-91.23,MO
1993,9,13,1,38.48,-91.1,MO
1993,9,13,1,35.35,-96.38,OK
1993,9,13,0,38.38,-90.93,MO
1993,9,13,0,38.53,-91.03,MO
1993,9,13,0,37.82,-91.43,MO
1993,9,13,0,37.98,-91.38,MO
1993,9,13,0,32.85,-98.77,TX
1993,9,13,0,32.75,-98.83,TX
1993,9,14,2,35.6,-91.47,AR
1993,9,18,0,36.58,-100.4,OK
1993,9,18,0,37.93,-101.22,KS
1993,9,18,1,38.02,-100.93,KS
1993,9,19,0,35.73,-95.98,OK
1993,9,20,0,33.07,-96.2,TX
1993,9,20,0,42.35,-90,IL
1993,9,21,0,39.45,-96.42,KS
1993,9,21,0,39.37,-96.05,KS
1993,9,21,0,39.38,-95.97,KS
1993,9,21,0,39.27,-95.73,KS
1993,9,21,0,38.98,-95.2,KS
1993,9,21,0,38.97,-95.23,KS
1993,9,22,2,39.1,-91.65,MO
1993,9,23,0,43.03,-78.9,NY
1993,9,27,1,38.58,-78.52,VA
1993,9,27,2,38.78,-77.7,VA
1993,9,27,1,39,-77.05,MD
1993,9,27,0,38.83,-77.42,VA
1993,9,27,2,39.53,-75.75,DE
1993,9,27,1,39.47,-75.9,MD
1993,9,27,1,39.55,-75.73,DE
1993,9,27,1,39.05,-76.67,MD
1993,9,27,1,39.93,-75.35,PA
1993,9,27,1,40.23,-75.13,PA
1993,9,27,1,34.73,-76.73,NC
1993,9,29,0,27.83,-80.5,FL
1993,10,8,1,40.48,-96.68,NE
1993,10,8,0,36.43,-94.83,OK
1993,10,8,2,37.15,-94.52,MO
1993,10,8,2,37.18,-94.57,MO
1993,10,8,1,36.85,-94.53,MO
1993,10,8,1,36.55,-94.48,MO
1993,10,8,2,36.72,-94.22,MO
1993,10,8,0,36,-94.87,OK
1993,10,8,0,36.48,-94.45,AR
1993,10,8,1,36.33,-94.45,AR
1993,10,8,0,36.38,-94.23,AR
1993,10,8,2,36.4,-94.07,AR
1993,10,12,0,30.03,-102.08,TX
1993,10,12,1,33.55,-99.13,TX
1993,10,12,1,35.55,-100.75,TX
1993,10,12,1,33.27,-99,TX
1993,10,12,2,32.12,-98.62,TX
1993,10,16,0,26.45,-82.02,FL
1993,10,16,0,25.7,-80.55,FL
1993,10,17,1,31.8,-97.1,TX
1993,10,17,0,31.8,-97.1,TX
1993,10,17,0,32.77,-97.98,TX
1993,10,17,0,32.4,-97.25,TX
1993,10,18,0,31.37,-98.22,TX
1993,10,18,0,32.73,-96.28,TX
1993,10,18,2,32.83,-95.7,TX
1993,10,18,1,32.77,-95.92,TX
1993,10,18,2,32.83,-95.62,TX
1993,10,18,1,32.9,-95.33,TX
1993,10,18,0,33,-95.07,TX
1993,10,18,0,33,-95,TX
1993,10,18,0,32.73,-101,TX
1993,10,18,1,35.12,-92.67,AR
1993,10,19,0,31.52,-97.15,TX
1993,10,19,1,29.37,-100.9,TX
1993,10,19,1,29.37,-100.87,TX
1993,10,19,0,30.48,-98.17,TX
1993,10,20,1,31.87,-95.5,TX
1993,10,29,0,29.7,-91.2,LA
1993,10,29,0,29.98,-84.38,FL
1993,10,30,1,29.13,-82.55,FL
1993,10,30,0,29.92,-85.38,FL
1993,10,30,2,31.67,-84.17,GA
1993,10,30,0,29.5,-82.88,FL
1993,10,30,0,29.53,-82.53,FL
1993,10,30,0,29.65,-82.62,FL
1993,10,30,1,29.45,-82.65,FL
1993,10,30,0,29.1,-82.63,FL
1993,10,30,1,26.33,-81.77,FL
1993,10,30,0,26.33,-81.77,FL
1993,10,30,0,28.83,-82.43,FL
1993,10,30,0,28.78,-82.62,FL
1993,10,30,0,30.58,-87.3,FL
1993,10,30,0,27.1,-82.45,FL
1993,10,30,0,26.45,-82.02,FL
1993,11,5,0,40.77,-111.82,UT
1993,11,11,0,33.68,-117.82,CA
1993,11,13,0,34.12,-91.28,AR
1993,11,13,0,33.93,-95.08,OK
1993,11,13,2,34.5,-92.63,AR
1993,11,13,2,34.43,-94.45,AR
1993,11,14,1,37.72,-84.85,KY
1993,11,14,0,37.15,-90.08,MO
1993,11,14,0,37.2,-89.75,MO
1993,11,16,0,29.45,-95.4,TX
1993,11,16,0,30.05,-94.98,TX
1993,11,16,1,29.73,-95.37,TX
1993,11,16,0,29.95,-95.15,TX
1993,11,16,0,30.03,-95.05,TX
1993,11,16,0,30.37,-94.87,TX
1993,11,16,0,30.55,-94.72,TX
1993,11,16,1,29.85,-94.88,TX
1993,11,16,1,31.28,-90.63,MS
1993,11,17,0,39.03,-82.62,OH
1993,12,4,1,30.95,-92.18,LA
1993,12,4,0,31.18,-90.4,MS
1993,12,4,0,31.5,-89.77,MS
1993,12,4,0,31.65,-89.55,MS
1993,12,8,2,45.28,-122.95,OR
1993,12,13,1,29.93,-90.35,LA
1994,1,1,0,31.25,-86.47,AL
1994,1,3,1,27.73,-81.53,FL
1994,1,3,0,27.98,-81.62,FL
1994,1,3,0,29.82,-82.43,FL
1994,1,3,0,29.92,-82.38,FL
1994,1,3,0,30.32,-82.2,FL
1994,1,3,0,30.33,-81.68,FL
1994,1,17,0,29.47,-90.57,LA
1994,1,27,2,31.52,-90.52,MS
1994,1,27,0,31.45,-90,MS
1994,1,27,1,31.53,-89.77,MS
1994,1,27,1,31.7,-89.13,MS
1994,1,28,0,36.17,-79.17,NC
1994,2,7,0,34.25,-118.35,CA
1994,2,7,0,33.62,-117.93,CA
1994,2,8,0,33.73,-112.37,AZ
1994,2,10,2,39.52,-121.57,CA
1994,2,13,0,46.17,-123.92,OR
1994,2,19,2,32.92,-99.52,TX
1994,2,21,0,33.98,-98.5,TX
1994,2,23,0,28.28,-97.68,TX
1994,2,23,1,28.4,-97.75,TX
1994,3,1,0,30.53,-88.68,MS
1994,3,2,1,29.18,-82.13,FL
1994,3,2,0,26.83,-82.27,FL
1994,3,2,0,26.05,-81.52,FL
1994,3,2,0,26.13,-80.13,FL
1994,3,2,0,25.43,-81,FL
1994,3,5,0,36.3,-119.78,CA
1994,3,6,0,36.85,-95.65,OK
1994,3,7,0,33.32,-112.07,AZ
1994,3,7,0,32.23,-110.93,AZ
1994,3,9,1,30.13,-91.83,LA
1994,3,9,1,30.63,-90.4,LA
1994,3,9,0,31.15,-89.45,MS
1994,3,9,1,31.33,-89.25,MS
1994,3,9,2,31.6,-85.83,AL
1994,3,10,0,39.52,-121.57,CA
1994,3,22,0,44.63,-123.08,OR
1994,3,24,0,34.88,-89.68,MS
1994,3,24,0,34.95,-89.45,MS
1994,3,24,1,32.75,-85.57,AL
1994,3,24,1,32.92,-84.9,GA
1994,3,24,0,33.03,-84.68,GA
1994,3,24,1,32.97,-84.83,GA
1994,3,24,0,34.43,-119.7,CA
1994,3,24,0,32.4,-84.97,GA
1994,3,26,0,32.87,-98.17,TX
1994,3,27,0,29.42,-98.5,TX
1994,3,27,4,33.72,-86.15,AL
1994,3,27,2,34.33,-86.25,AL
1994,3,27,4,34.13,-85.03,GA
1994,3,27,3,34.43,-85.98,AL
1994,3,27,0,34.8,-85.28,GA
1994,3,27,0,34.58,-85.28,GA
1994,3,27,0,33.93,-86.67,AL
1994,3,27,1,34.95,-85.28,GA
1994,3,27,3,34.5,-84.22,GA
1994,3,27,0,34.25,-85.43,GA
1994,3,27,3,34.3,-84.95,GA
1994,3,27,3,34.57,-84.03,GA
1994,3,27,2,34.33,-84.85,GA
1994,3,27,0,34.53,-84.27,GA
1994,3,27,3,34.7,-83.42,GA
1994,3,27,2,35.05,-82.05,SC
1994,3,27,1,34.95,-82.13,SC
1994,3,27,1,35.12,-82.22,SC
1994,3,27,1,33.38,-87.35,AL
1994,3,27,3,34.08,-85.33,GA
1994,3,27,1,34.08,-85.3,GA
1994,3,27,3,35.15,-81.07,SC
1994,3,27,2,33.3,-86.85,AL
1994,3,27,0,35.88,-79.43,NC
1994,3,27,0,35.67,-79.78,NC
1994,3,27,1,33.73,-85.2,GA
1994,3,27,0,34.05,-84.68,GA
1994,3,27,0,35.07,-82.37,SC
1994,3,28,0,34.48,-78.65,NC
1994,3,28,0,34.77,-78.1,NC
1994,3,28,0,42.92,-112.62,ID
1994,4,2,0,34.78,-96.28,OK
1994,4,2,0,34.72,-96.67,OK
1994,4,2,2,34.82,-95.9,OK
1994,4,5,1,32.82,-88.3,AL
1994,4,6,0,46.8,-122.97,WA
1994,4,6,0,47.73,-117.5,WA
1994,4,7,0,28.2,-81.77,FL
1994,4,9,2,37.15,-100.77,KS
1994,4,9,0,37.38,-100.03,KS
1994,4,9,0,37.37,-99.77,KS
1994,4,9,2,37.45,-99.77,KS
1994,4,9,0,37.6,-99.25,KS
1994,4,9,0,37.32,-97.47,KS
1994,4,9,0,37.15,-94.45,MO
1994,4,10,1,37.37,-92.97,MO
1994,4,10,0,36.42,-96.3,OK
1994,4,10,1,36.55,-96.33,OK
1994,4,10,1,36.75,-96,OK
1994,4,11,1,36.52,-93.93,MO
1994,4,11,0,35.43,-93.62,AR
1994,4,11,0,35.98,-93.32,AR
1994,4,11,2,33.27,-93.23,AR
1994,4,12,1,30.55,-89.52,MS
1994,4,12,2,30.47,-89.05,MS
1994,4,13,0,39.27,-78.35,VA
1994,4,13,1,39.95,-75.82,PA
1994,4,13,1,39.65,-75.2,NJ
1994,4,14,3,41.27,-94.7,IA
1994,4,14,1,42.07,-93.1,IA
1994,4,15,1,38.25,-93.47,MO
1994,4,15,1,38.62,-92.33,MO
1994,4,15,0,37.78,-92.27,MO
1994,4,15,0,38.58,-91.23,MO
1994,4,15,0,38.35,-90.7,MO
1994,4,15,0,38.33,-90.5,MO
1994,4,15,1,38.35,-90.4,MO
1994,4,15,0,38.35,-90.17,IL
1994,4,15,0,37.63,-89.62,MO
1994,4,15,1,38.9,-88.85,IL
1994,4,15,1,38.77,-86.57,IN
1994,4,15,1,38.68,-86.47,IN
1994,4,15,1,38.95,-87.03,IN
1994,4,15,0,37.88,-87.22,IN
1994,4,15,1,39.87,-86.15,IN
1994,4,15,0,39.3,-84.97,IN
1994,4,15,0,37.98,-84.97,KY
1994,4,15,0,38.3,-84.82,KY
1994,4,15,1,36.98,-86.43,KY
1994,4,15,0,36.05,-90.23,MO
1994,4,15,0,36.1,-89.87,MO
1994,4,15,1,38.78,-83,OH
1994,4,15,0,37.83,-84.27,KY
1994,4,15,3,35.32,-85,TN
1994,4,15,0,38.33,-83.23,KY
1994,4,15,0,38.95,-82.68,OH
1994,4,15,0,31.7,-94.62,TX
1994,4,15,0,30.95,-95.88,TX
1994,4,15,2,29.95,-95.15,TX
1994,4,15,0,31.63,-90.73,MS
1994,4,15,0,33.65,-86.43,AL
1994,4,15,0,28.47,-98.18,TX
1994,4,15,2,34.75,-81.28,SC
1994,4,16,1,41.02,-75.18,PA
1994,4,16,1,39.93,-75.43,PA
1994,4,18,0,26.75,-80.93,FL
1994,4,20,0,26.6,-81.97,FL
1994,4,21,0,30.42,-87.27,FL
1994,4,21,0,30.6,-87.15,FL
1994,4,22,0,32.05,-102.55,TX
1994,4,22,0,27.27,-80.32,FL
1994,4,22,0,44.08,-103.15,SD
1994,4,24,0,44.5,-87.7,WI
1994,4,24,1,44.1,-90.83,WI
1994,4,24,2,47.13,-110.27,MT
1994,4,24,2,47.13,-110.27,MT
1994,4,25,0,37.68,-121.77,CA
1994,4,25,0,38.73,-104.72,CO
1994,4,25,0,38.67,-104.58,CO
1994,4,25,0,39.63,-103.48,CO
1994,4,25,1,41.07,-98,NE
1994,4,25,0,41.98,-98.3,NE
1994,4,25,0,41.97,-98.03,NE
1994,4,25,0,42.42,-97.75,NE
1994,4,25,0,43.23,-96.77,SD
1994,4,25,1,42.53,-97.63,NE
1994,4,25,0,42.58,-97.62,NE
1994,4,25,0,39.58,-102.3,CO
1994,4,25,0,43.65,-96.73,SD
1994,4,25,0,43.58,-96.48,SD
1994,4,25,0,43.72,-96.5,SD
1994,4,25,1,34.67,-95.1,OK
1994,4,25,1,43.28,-96.23,IA
1994,4,25,0,43.65,-96.2,MN
1994,4,25,1,34.68,-94.88,OK
1994,4,25,0,34.95,-94.9,OK
1994,4,25,0,32.77,-97.3,TX
1994,4,25,0,43.5,-95.43,MN
1994,4,25,0,32.62,-97,TX
1994,4,25,2,32.58,-96.85,TX
1994,4,25,4,32.6,-96.75,TX
1994,4,25,0,32.48,-96.8,TX
1994,4,25,0,32.48,-97.07,TX
1994,4,25,0,39.33,-121.53,CA
1994,4,26,1,42.03,-93.62,IA
1994,4,26,2,45.07,-92.88,MN
1994,4,26,0,33.43,-98.67,TX
1994,4,26,1,45.17,-91.98,WI
1994,4,26,2,33.45,-98.62,TX
1994,4,26,2,45.42,-91.62,WI
1994,4,26,0,34.35,-97.17,OK
1994,4,26,2,45.4,-90.37,WI
1994,4,26,0,33.6,-97.9,TX
1994,4,26,0,33.4,-97.68,TX
1994,4,26,0,33.67,-97.62,TX
1994,4,26,1,34.53,-95.73,OK
1994,4,26,1,33.68,-97.57,TX
1994,4,26,0,33.67,-97.53,TX
1994,4,26,0,33.52,-97.3,TX
1994,4,26,2,33.53,-97.27,TX
1994,4,26,1,34.63,-95.6,OK
1994,4,26,0,33.63,-97.18,TX
1994,4,26,1,46.07,-89.25,WI
1994,4,26,1,34.62,-95.35,OK
1994,4,26,0,33.63,-97.15,TX
1994,4,26,0,33.65,-97.13,TX
1994,4,26,0,27.98,-82.47,FL
1994,4,26,1,34.68,-95.18,OK
1994,4,26,0,36.88,-113.62,AZ
1994,4,26,0,33.8,-96.85,TX
1994,4,26,0,33.73,-96.65,TX
1994,4,26,0,32.03,-98.55,TX
1994,4,26,0,31.9,-98.63,TX
1994,4,26,0,33.73,-96.67,TX
1994,4,26,0,34.97,-90.03,MS
1994,4,26,0,32.03,-98.08,TX
1994,4,26,1,33.77,-96.35,OK
1994,4,26,2,32.07,-97.87,TX
1994,4,26,0,33.88,-96.08,OK
1994,4,26,1,37.4,-93.55,MO
1994,4,26,0,37.48,-93.53,MO
1994,4,26,0,33.6,-96.08,TX
1994,4,26,2,33.8,-95.82,TX
1994,4,26,0,34.88,-89.93,MS
1994,4,26,0,31.92,-97.78,TX
1994,4,26,0,33.58,-96.18,TX
1994,4,26,0,33.67,-95.92,TX
1994,4,26,1,37.68,-92.67,MO
1994,4,26,0,34.83,-89.57,MS
1994,4,26,0,33.72,-95.8,TX
1994,4,26,1,37.38,-92.6,MO
1994,4,26,0,34.85,-89.62,MS
1994,4,26,0,38.65,-92.1,MO
1994,4,26,0,31.92,-97.73,TX
1994,4,26,0,33.8,-95.27,TX
1994,4,26,0,32.08,-98.2,TX
1994,4,26,0,39.67,-88.33,IL
1994,4,26,1,39.63,-88.4,IL
1994,4,26,0,38.22,-90.38,MO
1994,4,26,1,41.37,-87.53,IL
1994,4,26,0,41.32,-87.58,IL
1994,4,26,1,32.05,-97.62,TX
1994,4,26,1,40.78,-87.73,IL
1994,4,26,0,41.1,-86.88,IN
1994,4,26,2,40.98,-86.87,IN
1994,4,26,2,38.92,-88.48,IL
1994,4,26,0,39.92,-87.95,IL
1994,4,26,4,40.48,-86.95,IN
1994,4,26,0,39,-87.92,IL
1994,4,26,1,39.17,-86.7,IN
1994,4,27,0,39.97,-85.08,IN
1994,4,27,1,37.9,-88.92,IL
1994,4,27,0,35.45,-84.6,TN
1994,4,27,1,42.95,-73.4,NY
1994,4,27,0,36.08,-89.77,MO
1994,4,27,0,35.23,-87.4,TN
1994,4,27,0,36.65,-93.12,MO
1994,4,27,0,36.75,-90.38,MO
1994,4,27,0,36.58,-92.43,MO
1994,4,27,0,36.97,-87.83,KY
1994,4,27,0,36.87,-87.65,KY
1994,4,28,1,36.98,-93.17,MO
1994,4,28,0,37.87,-90.62,MO
1994,4,28,0,38.15,-90,IL
1994,4,28,0,38,-89.67,IL
1994,4,28,0,37.88,-86.77,KY
1994,4,28,0,37,-89.53,MO
1994,4,28,0,38.5,-84.67,KY
1994,4,28,0,39.53,-83.73,OH
1994,4,28,0,32.43,-97.55,TX
1994,4,29,0,32.4,-97.23,TX
1994,4,29,0,32.55,-97.15,TX
1994,4,29,0,32.75,-96.6,TX
1994,4,29,0,30.67,-101.93,TX
1994,4,29,0,29.28,-100.37,TX
1994,4,29,0,32.53,-96.45,TX
1994,4,29,1,32.63,-96.4,TX
1994,4,29,0,32.73,-96.28,TX
1994,4,29,0,32.83,-96.05,TX
1994,4,29,2,32.77,-95.8,TX
1994,4,30,1,31.42,-91.87,LA
1994,4,30,1,31.43,-91.8,LA
1994,4,30,1,39.73,-77.82,PA
1994,4,30,2,39.8,-77.65,PA
1994,4,30,0,36.93,-86.92,KY
1994,4,30,1,40.27,-76.87,PA
1994,5,1,0,35.32,-78.62,NC
1994,5,2,1,31.23,-96.27,TX
1994,5,3,0,30.38,-89.4,MS
1994,5,3,0,30.37,-86.67,FL
1994,5,3,0,30.37,-86.67,FL
1994,5,3,0,30.37,-86.67,FL
1994,5,3,0,30.53,-86.5,FL
1994,5,3,1,29.18,-81.05,FL
1994,5,3,0,47.62,-97.8,ND
1994,5,3,0,38.72,-101.97,KS
1994,5,4,1,43.47,-94.62,IA
1994,5,5,0,41,-98.07,NE
1994,5,5,0,40.65,-97.8,NE
1994,5,5,0,40.83,-98.05,NE
1994,5,5,0,40.78,-97.92,NE
1994,5,5,0,40.77,-97.77,NE
1994,5,5,1,40.65,-116.92,NV
1994,5,5,0,40.88,-98.12,NE
1994,5,5,0,40.9,-98.22,NE
1994,5,5,0,39.23,-101.78,KS
1994,5,5,0,40.62,-97.83,NE
1994,5,5,0,40.42,-97.85,NE
1994,5,5,0,40.53,-97.58,NE
1994,5,5,0,40.55,-97.57,NE
1994,5,5,0,40.53,-97.57,NE
1994,5,6,0,36.82,-97.05,OK
1994,5,6,0,36.85,-95.93,OK
1994,5,6,1,36.7,-96.85,OK
1994,5,6,0,36.6,-96.83,OK
1994,5,6,0,36.42,-96.82,OK
1994,5,6,0,36.08,-96.62,OK
1994,5,6,0,36.05,-96.88,OK
1994,5,6,0,35.98,-96.6,OK
1994,5,6,0,35.47,-96.3,OK
1994,5,6,0,35.65,-96.67,OK
1994,5,6,0,35.17,-95.78,OK
1994,5,9,0,30.85,-100.62,TX
1994,5,9,1,36.33,-102.67,TX
1994,5,9,0,30.38,-95.13,TX
1994,5,9,0,36.28,-102.58,TX
1994,5,9,0,31.07,-95.03,TX
1994,5,9,0,30.78,-101.88,TX
1994,5,10,0,31.37,-103.73,TX
1994,5,11,0,32.25,-101.15,TX
1994,5,11,0,32.35,-99.77,TX
1994,5,11,0,32.73,-99.88,TX
1994,5,11,0,32.32,-100.85,TX
1994,5,11,0,32.33,-100.65,TX
1994,5,11,0,31.15,-102.45,TX
1994,5,12,0,32,-102.62,TX
1994,5,12,0,32.42,-103.85,NM
1994,5,12,0,31.42,-102.68,TX
1994,5,12,0,32.83,-104.02,NM
1994,5,12,0,32.63,-100.75,TX
1994,5,12,2,32.78,-100.6,TX
1994,5,13,0,29.28,-94.85,TX
1994,5,13,3,30.57,-98.27,TX
1994,5,13,2,29.38,-96.78,TX
1994,5,13,0,30.63,-97.67,TX
1994,5,13,0,30.08,-98.02,TX
1994,5,13,0,29.5,-96.68,TX
1994,5,13,2,30.05,-96.42,TX
1994,5,13,0,30.32,-95.45,TX
1994,5,13,0,29.87,-96.55,TX
1994,5,13,0,30.12,-97.32,TX
1994,5,13,1,29.58,-97.15,TX
1994,5,13,0,29.97,-96.52,TX
1994,5,13,1,30.17,-96.63,TX
1994,5,13,0,30,-97.17,TX
1994,5,13,0,30.82,-95.13,TX
1994,5,13,0,30.23,-96.52,TX
1994,5,13,0,30.38,-96.57,TX
1994,5,13,0,30.6,-96.33,TX
1994,5,13,0,29.95,-96.22,TX
1994,5,13,0,30.1,-96.08,TX
1994,5,13,0,30.1,-96.08,TX
1994,5,13,0,30.1,-96.08,TX
1994,5,13,0,30.1,-96.08,TX
1994,5,13,1,30.2,-95.78,TX
1994,5,13,0,31.32,-95.45,TX
1994,5,13,0,31.48,-95.47,TX
1994,5,13,1,27.97,-97.93,TX
1994,5,13,0,30.33,-95.35,TX
1994,5,13,0,30.82,-95.45,TX
1994,5,14,0,31.27,-95.6,TX
1994,5,14,0,35.6,-85.33,TN
1994,5,14,0,32.13,-97.23,TX
